filename,reg_id,type1,type2,Q,A,nQ
2019-9.pdf,PERWALI_BOGOR_2019_9,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERWALI_BOGOR_2018_120?,,4.0
2019-9.pdf,PERWALI_BOGOR_2019_9,Q5,Q5.4,Apakah PERWALI_BOGOR_2018_120 mengalami perubahan?,Ya,4.0
autentifikasi_perwal_034_tahun_2019_perubahan_perwal_015_tahun_2019.pdf,PERWALI_BANDUNG_2019235_034,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 10 ayat 6 dalam PERWALI_2019_015?,"RKA Kelurahan sebagaimana dimaksud pada ayat (5) 
meliputi pemberdayaan lingkup RW, pemberdayaan 
lingkup PKK, pemberdayaan lingkup Karang Taruna 
dan pemberdayaan lingkup LPM.",5.0
autentifikasi_perwal_034_tahun_2019_perubahan_perwal_015_tahun_2019.pdf,PERWALI_BANDUNG_2019235_034,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERWALI_2019_015?,,5.0
autentifikasi_perwal_034_tahun_2019_perubahan_perwal_015_tahun_2019.pdf,PERWALI_BANDUNG_2019235_034,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERWALI_2019_015?,"Pasal 5A ayat 1;
Pasal 5A ayat 2",5.0
autentifikasi_perwal_034_tahun_2019_perubahan_perwal_015_tahun_2019.pdf,PERWALI_BANDUNG_2019235_034,Q5,Q5.4,Apakah PERWALI_2019_015 mengalami perubahan?,Ya,5.0
autentifikasi_perwal_012_tahun_2019_pbb_09_05_2019_02_57_21.pdf,PERWALI_BANDUNG_2019_012,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 28 ayat 4 dalam PERWALI_BANDUNG_2017_244?,"Surat Paksa disampaikan kepada Wajib Pajak oleh 
Jurusita Pajak Daerah.",5.0
autentifikasi_perwal_012_tahun_2019_pbb_09_05_2019_02_57_21.pdf,PERWALI_BANDUNG_2019_012,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERWALI_BANDUNG_2017_244?,,5.0
autentifikasi_perwal_012_tahun_2019_pbb_09_05_2019_02_57_21.pdf,PERWALI_BANDUNG_2019_012,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERWALI_BANDUNG_2017_244?,"Pasal 21A;
Pasal 37A ayat 1;
Pasal 37A ayat 2",5.0
autentifikasi_perwal_012_tahun_2019_pbb_09_05_2019_02_57_21.pdf,PERWALI_BANDUNG_2019_012,Q5,Q5.4,Apakah PERWALI_BANDUNG_2017_244 mengalami perubahan?,Ya,5.0
autentifikasi_perwal_010__tahun_2019.pdf,PERWALI_BANDUNG_2019_010,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 7 ayat 1 dalam PERWALI_BANDUNG_2008_828?,"Pelaksanaan sewa atas Tanah dan/atau 
Bangunan sebagaimana dimaksud dalam Pasal 2 
ayat (1) huruf a, dilaksanakan oleh Pengelola 
Barang atau dapat didelegasikan kepada 
Pengguna Barang setelah status penggunaannya 
ditetapkan oleh Wali Kota.",4.0
autentifikasi_perwal_010__tahun_2019.pdf,PERWALI_BANDUNG_2019_010,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERWALI_BANDUNG_2008_828?,,4.0
autentifikasi_perwal_010__tahun_2019.pdf,PERWALI_BANDUNG_2019_010,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERWALI_BANDUNG_2008_828?,,4.0
autentifikasi_perwal_010__tahun_2019.pdf,PERWALI_BANDUNG_2019_010,Q5,Q5.4,Apakah PERWALI_BANDUNG_2008_828 mengalami perubahan?,Ya,4.0
perwal_006_tahun_2019_perub_penj__apbd_2019_-_auten_11_03_2019_07_37_52.pdf,PERWALI_BANDUNG_2019_006,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 3 dalam PERWALI_BANDUNG_2018_1600?,"Perubahan Penjabaran APBD sebagaimana dimaksud dalam 
Pasal 1 dirinci lebih lanjut sebagaimana tercantum dalam 
Lampiran IIA yang merupakan bagian tidak terpisahkan dari 
Peraturan Wali Kota ini.",4.0
perwal_006_tahun_2019_perub_penj__apbd_2019_-_auten_11_03_2019_07_37_52.pdf,PERWALI_BANDUNG_2019_006,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERWALI_BANDUNG_2018_1600?,,4.0
perwal_006_tahun_2019_perub_penj__apbd_2019_-_auten_11_03_2019_07_37_52.pdf,PERWALI_BANDUNG_2019_006,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERWALI_BANDUNG_2018_1600?,"Pasal 4A;
Pasal 4B;
Pasal 4C",4.0
perwal_006_tahun_2019_perub_penj__apbd_2019_-_auten_11_03_2019_07_37_52.pdf,PERWALI_BANDUNG_2019_006,Q5,Q5.4,Apakah PERWALI_BANDUNG_2018_1600 mengalami perubahan?,Ya,4.0
autentifikasi_perwal_001_tahun_2019_pen__kinerja.pdf,PERWALI_BANDUNG_2019_001,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 49 ayat 6 dalam PERWALI_BANDUNG_2018_126?,"Rekapitulasi sebagaimana dimaksud pada ayat (4), 
disampaikan paling lambat tanggal 1 (satu) pada bulan 
berikutnya, dan pada tanggal 3 pukul 23.59 WIB 
dilakukan penarikan data absen dari aplikasi SIAP.",4.0
autentifikasi_perwal_001_tahun_2019_pen__kinerja.pdf,PERWALI_BANDUNG_2019_001,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERWALI_BANDUNG_2018_126?,,4.0
autentifikasi_perwal_001_tahun_2019_pen__kinerja.pdf,PERWALI_BANDUNG_2019_001,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERWALI_BANDUNG_2018_126?,"Pasal 16 ayat 1A;
Pasal 16 ayat 1A ayat V0;
Pasal 16 ayat 1A ayat V1;
Pasal 16 ayat 1A ayat V2;
Pasal 16 ayat 1A ayat V3;
Pasal 16 ayat 1A ayat V4;
Pasal 16 ayat 1A ayat V5;
Pasal 16 ayat 1A ayat V6;
Pasal 16 ayat 1A ayat V7;
Pasal 32 ayat 6A",4.0
autentifikasi_perwal_001_tahun_2019_pen__kinerja.pdf,PERWALI_BANDUNG_2019_001,Q5,Q5.4,Apakah PERWALI_BANDUNG_2018_126 mengalami perubahan?,Ya,4.0
bn311-2019.pdf,PERMEN_HUB_2019_17,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 19 dalam PERMEN_HUB_2018_118?,"Izin penyelenggaraan Angkutan Sewa Khusus yang diberikan 
oleh Menteri sebagaimana dimaksud dalam Pasal 18 huruf a 
ditandatangani oleh: 
a. Direktur Jenderal Perhubungan Darat atas nama 
Menteri, untuk Angkutan Sewa Khusus yang wilayah 
operasinya melampaui 1 (satu) daerah provinsi, selain 
wilayah Jakarta, Bogor, Depok, Tangerang, dan Bekasi; 
dan 
b. Kepala Badan Pengelola Transportasi Jakarta, Bogor, 
Depok, Tangerang, dan Bekasi atas nama Menteri, untuk 
Angkutan Sewa Khusus yang wilayah operasinya 
melampaui lebih dari 1 (satu) daerah provinsi di wilayah 
Jakarta, Bogor, Depok, Tangerang, dan Bekasi.",4.0
bn311-2019.pdf,PERMEN_HUB_2019_17,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2018_118?,,4.0
bn311-2019.pdf,PERMEN_HUB_2019_17,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2018_118?,,4.0
bn311-2019.pdf,PERMEN_HUB_2019_17,Q5,Q5.4,Apakah PERMEN_HUB_2018_118 mengalami perubahan?,Ya,4.0
bn310-2019.pdf,PERMEN_HUB_2019_16,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 44 dalam PERMEN_HUB_2018_117?,"Izin penyelenggaraan Angkutan Orang dengan Kendaraan 
Bermotor Umum Tidak Dalam Trayek yang diberikan oleh 
Menteri sebagaimana dimaksud dalam Pasal 43 huruf a 
ditandatangani oleh: 
a. Direktur Jenderal Perhubungan Darat atas nama 
Menteri, untuk: 
1. Angkutan Orang untuk Keperluan Pariwisata, 
angkutan carter, dan angkutan sewa umum; dan 
2. Angkutan Orang dengan Menggunakan Taksi, 
angkutan antar jemput, angkutan permukiman, 
dan angkutan karyawan yang wilayah operasinya 
melampaui 1 (satu) daerah provinsi, selain wilayah 
Jakarta, Bogor, Depok, Tangerang, dan Bekasi; dan 
b. Kepala Badan Pengelola Transportasi Jakarta, Bogor, 
Depok, Tangerang dan Bekasi atas nama Menteri, untuk 
Angkutan Orang dengan Menggunakan Taksi, angkutan 
antar jemput, angkutan permukiman, dan angkutan 
karyawan yang wilayah operasinya melampaui lebih dari 
1 (satu) daerah provinsi di wilayah Jakarta, Bogor, 
Depok, Tangerang, dan Bekasi.",4.0
bn310-2019.pdf,PERMEN_HUB_2019_16,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2018_117?,,4.0
bn310-2019.pdf,PERMEN_HUB_2019_16,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2018_117?,,4.0
bn310-2019.pdf,PERMEN_HUB_2019_16,Q5,Q5.4,Apakah PERMEN_HUB_2018_117 mengalami perubahan?,Ya,4.0
bn293-2019.pdf,PERMEN_HUB_2019_9,Q5,Q5.5,Apakah PERMEN_HUB_2019_9 masih berlaku?,Tidak,1.0
bn205-2019.pdf,PERMEN_HUB_2019_8,Q5,Q5.5,Apakah PERMEN_HUB_2019_8 masih berlaku?,Tidak,1.0
bn1569-2019.pdf,PERMEN_HUB_2019_67,Q5,Q5.5,Apakah PERMEN_HUB_2019_67 masih berlaku?,Tidak,1.0
bn_1005-2019.pdf,PERMEN_HUB_2019_59,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 45 ayat 1 dalam PERMEN_HUB_2017_53?,"Persyaratan Teknis sebagaimana dimaksud dalam 
Pasal 41 huruf b untuk Known Consignor meliputi: 
a. memiliki personel; 
b. memiliki fasilitas dan peralatan; dan 
c. memiliki manual atau dokumen.",4.0
bn_1005-2019.pdf,PERMEN_HUB_2019_59,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2017_53?,,4.0
bn_1005-2019.pdf,PERMEN_HUB_2019_59,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2017_53?,,4.0
bn_1005-2019.pdf,PERMEN_HUB_2019_59,Q5,Q5.4,Apakah PERMEN_HUB_2017_53 mengalami perubahan?,Ya,4.0
bn978-2019.pdf,PERMEN_HUB_2019_58,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 9 ayat 2 dalam PERMEN_HUB_2019_7?,"Nakhoda kapal berbendera Indonesia yang selama 
pelayaran tidak mengaktifkan AIS dan/atau tidak 
memberikan informasi yang benar sebagaimana 
dimaksud dalam Pasal 6 ayat (1) dikenai sanksi 
administratif berupa pencabutan sementara 
sertifikat pengukuhan (Certificate of Endorsement 
(COE)).",4.0
bn978-2019.pdf,PERMEN_HUB_2019_58,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2019_7?,,4.0
bn978-2019.pdf,PERMEN_HUB_2019_58,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2019_7?,,4.0
bn978-2019.pdf,PERMEN_HUB_2019_58,Q5,Q5.4,Apakah PERMEN_HUB_2019_7 mengalami perubahan?,Ya,4.0
bn_976-2019.pdf,PERMEN_HUB_2019_56,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 39 ayat 3 dalam PERMEN_HUB_2014_40?,"Daftar Kantor Unit Penyelenggara Bandar Udara dan 
Satpel BU yang memuat nama bandara, lokasi, dan kelas 
sebagaimana dimaksud pada ayat (1) dan ayat (2) 
tercantum dalam Lampiran yang merupakan bagian tidak 
terpisahkan dari Peraturan Menteri ini.",4.0
bn_976-2019.pdf,PERMEN_HUB_2019_56,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2014_40?,,4.0
bn_976-2019.pdf,PERMEN_HUB_2019_56,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2014_40?,,4.0
bn_976-2019.pdf,PERMEN_HUB_2019_56,Q5,Q5.4,Apakah PERMEN_HUB_2014_40 mengalami perubahan?,Ya,4.0
bn802-2019.pdf,PERMEN_HUB_2019_46,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 3 ayat 2 dalam PERMEN_HUB_2018_92?,"Kapal asing yang melakukan kegiatan lain yang tidak 
termasuk kegiatan mengangkut penumpang dan/atau 
barang dalam kegiatan angkutan laut dalam negeri di 
wilayah perairan Indonesia sepenuhnya menjadi 
tanggung jawab perusahaan angkutan laut nasional 
sebagai operator sampai dengan kapal asing keluar 
dari wilayah teritorial Indonesia.",4.0
bn802-2019.pdf,PERMEN_HUB_2019_46,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2018_92?,,4.0
bn802-2019.pdf,PERMEN_HUB_2019_46,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2018_92?,"Pasal 7A ayat 1;
Pasal 7A ayat 2;
Pasal 7A ayat 3;
Pasal 7A ayat 4;
Pasal 8 ayat 2A;
Pasal 16A;
Pasal 16A ayat V0;
Pasal 16A ayat V1",4.0
bn802-2019.pdf,PERMEN_HUB_2019_46,Q5,Q5.4,Apakah PERMEN_HUB_2018_92 mengalami perubahan?,Ya,4.0
bn_828-2019.pdf,PERMEN_HUB_2019_45,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 ayat 4 dalam PERMEN_HUB_2018_88?,"Perizinan OSS sebagaimana dimaksud pada ayat (1) 
dilaksanakan melalui: 
a. pengajuan permohonan dari sistem aplikasi 
perizinan yang sudah terintegrasi dengan Online 
Single Submission (OSS); 
b. mengisi webform dalam hal perizinan belum 
memiliki sistem aplikasi; atau 
c. pengajuan permohonan secara manual kepada 
Menteri c.q Direktur Jenderal dalam hal 
ketentuan sebagaimana maksud dalam huruf a 
atau huruf b belum dapat dilaksanakan.",5.0
bn_828-2019.pdf,PERMEN_HUB_2019_45,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2018_88?,,5.0
bn_828-2019.pdf,PERMEN_HUB_2019_45,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2018_88?,,5.0
bn_828-2019.pdf,PERMEN_HUB_2019_45,Q5,Q5.4,Apakah PERMEN_HUB_2018_88 mengalami perubahan?,Ya,5.0
bn214-2019.pdf,PERMEN_HUB_2019_4,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 16 ayat 2 dalam PERMEN_HUB_2016_128?,"Kepala Biro Kepegawaian dan Organisasi 
menyiapkan daftar pendek calon pemangku Jabatan 
dengan melakukan seleksi melalui penilaian 
sebagaimana diatur dalam Peraturan Menteri 
Perhubungan Nomor PM 46 Tahun 2012 tentang 
Pola Karier Pegawai Negeri Sipil di Lingkungan 
Kementerian Perhubungan.",5.0
bn214-2019.pdf,PERMEN_HUB_2019_4,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2016_128?,,5.0
bn214-2019.pdf,PERMEN_HUB_2019_4,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2016_128?,"Pasal 5A;
Pasal 5A ayat V0;
Pasal 5A ayat V1;
Pasal 5A ayat V2;
Pasal 25A ayat 1;
Pasal 25A ayat 2;
Pasal 25A ayat 3;
Pasal 25A ayat 4;
Pasal 25A ayat 5;
Pasal 25A ayat 6;
Pasal 25B ayat 1;
Pasal 25B ayat 2;
Pasal 25C ayat 1;
Pasal 25C ayat 2",5.0
bn214-2019.pdf,PERMEN_HUB_2019_4,Q5,Q5.4,Apakah PERMEN_HUB_2016_128 mengalami perubahan?,Ya,5.0
bn502-2019.pdf,PERMEN_HUB_2019_35,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 19 ayat 2 dalam PERMEN_HUB_2017_104?,"Tarif angkutan penumpang kelas nonekonomi 
ditetapkan oleh penyedia jasa berdasarkan tarif 
dasar, jarak, dan pelayanan tambahan.",4.0
bn502-2019.pdf,PERMEN_HUB_2019_35,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2017_104?,,4.0
bn502-2019.pdf,PERMEN_HUB_2019_35,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2017_104?,,4.0
bn502-2019.pdf,PERMEN_HUB_2019_35,Q5,Q5.4,Apakah PERMEN_HUB_2017_104 mengalami perubahan?,Ya,4.0
bn_501-2019.pdf,PERMEN_HUB_2019_34,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 ayat 5 dalam PERMEN_HUB_2017_107?,"Penyelenggaraan angkutan penyeberangan jarak jauh 
sebagaimana dimaksud pada ayat (1) dilakukan pada 
lintas penyeberangan jarak jauh, Jakarta-Semarang, 
Jakarta-Surabaya, dan Surabaya-Lembar.",4.0
bn_501-2019.pdf,PERMEN_HUB_2019_34,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2017_107?,,4.0
bn_501-2019.pdf,PERMEN_HUB_2019_34,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2017_107?,,4.0
bn_501-2019.pdf,PERMEN_HUB_2019_34,Q5,Q5.4,Apakah PERMEN_HUB_2017_107 mengalami perubahan?,Ya,4.0
bn435-2019.pdf,PERMEN_HUB_2019_23,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 ayat 2 dalam PERMEN_HUB_2018_29?,"Tarif untuk melaksanakan kewajiban pelayanan publik 
(Public Service Obligation) ditetapkan sebagai berikut: 
a. tarif untuk barang dalam bentuk dry container dan 
reefer container dengan ukuran 20 feet adalah 
rupiah/box tercantum dalam Lampiran yang 
merupakan bagian tidak terpisahkan dari Peraturan 
Menteri ini; dan 
b. tarif untuk barang dalam bentuk barang umum 
(general cargo) adalah rupiah/ton atau rupiah/m3 
tercantum dalam Lampiran yang merupakan bagian 
tidak terpisahkan dari Peraturan Menteri ini.",4.0
bn435-2019.pdf,PERMEN_HUB_2019_23,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2018_29?,,4.0
bn435-2019.pdf,PERMEN_HUB_2019_23,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2018_29?,,4.0
bn435-2019.pdf,PERMEN_HUB_2019_23,Q5,Q5.4,Apakah PERMEN_HUB_2018_29 mengalami perubahan?,Ya,4.0
bn367-2019.pdf,PERMEN_HUB_2019_22,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 11 dalam PERMEN_HUB_2012_31?,"Kepemilikan modal sebagaimana dimaksud dalam Pasal 6 
huruf f paling sedikit memuat: 
a. jumlah modal yang dimiliki oleh Badan Usaha; 
b. sumber modal Badan Usaha (dalam negeri/luar 
negeri); dan 
c. memiliki modal disetor paling rendah sebesar 25 
(dua puluh lima persen) dari total nilai investasi 3 
(tiga) rangkaian kereta api atau paling banyak 
sebesar Rp250.000.000.000,00 (dua ratus lima 
puluh miliar rupiah).",4.0
bn367-2019.pdf,PERMEN_HUB_2019_22,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2012_31?,,4.0
bn367-2019.pdf,PERMEN_HUB_2019_22,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2012_31?,Pasal 56A,4.0
bn367-2019.pdf,PERMEN_HUB_2019_22,Q5,Q5.4,Apakah PERMEN_HUB_2012_31 mengalami perubahan?,Ya,4.0
bn366-2019.pdf,PERMEN_HUB_2019_21,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 18 dalam PERMEN_HUB_2013_66?,"Kemampuan keuangan sebagaimana dimaksud dalam 
Pasal 16 ayat (2) paling sedikit memuat: 
a. kepemilikan modal; 
b. neraca perusahaan; 
c. jumlah modal dasar; 
d. modal yang ditempatkan; dan 
e. modal yang disetor paling rendah sebesar 25 (dua 
puluh lima persen) dari perkiraan nilai investasi 
prasarana perkeretaapian 12 (dua belas) bulan 
berikutnya.",4.0
bn366-2019.pdf,PERMEN_HUB_2019_21,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUB_2013_66?,,4.0
bn366-2019.pdf,PERMEN_HUB_2019_21,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUB_2013_66?,Pasal 66A,4.0
bn366-2019.pdf,PERMEN_HUB_2019_21,Q5,Q5.4,Apakah PERMEN_HUB_2013_66 mengalami perubahan?,Ya,4.0
bn294-2019.pdf,PERMEN_HUB_2019_10,Q5,Q5.5,Apakah PERMEN_HUB_2019_10 masih berlaku?,Tidak,1.0
bn_1200-2019.pdf,PERMEN_BUMN_10_07,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 dalam PERMEN_BUMN_12_04?,"Tata Naskah Dinas sebagaimana dimaksud dalam Pasal 1 
terdiri atas: 
a. pendahuluan; 
b. jenis dan format naskah dinas; 
c. penyusunan naskah dinas; 
d. tata surat dinas; 
e. penggunaan lambang negara, logo dan slogan 
instansi, cap dinas, serta security printing; 
f. perubahan, pencabutan, pembatalan, dan ralat 
naskah dinas; 
g. kode unit organisasi; dan 
h. penutup. 
2. Ketentuan dalam Lampiran BAB II, BAB III, BAB IV dan 
BAB V diubah sehingga menjadi sebagaimana tercantum 
dalam Lampiran yang merupakan bagian tidak 
terpisahkan dari Peraturan Menteri ini.",4.0
bn_1200-2019.pdf,PERMEN_BUMN_10_07,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_BUMN_12_04?,,4.0
bn_1200-2019.pdf,PERMEN_BUMN_10_07,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_BUMN_12_04?,,4.0
bn_1200-2019.pdf,PERMEN_BUMN_10_07,Q5,Q5.4,Apakah PERMEN_BUMN_12_04 mengalami perubahan?,Ya,4.0
bn1199-2019.pdf,PERMEN_BUMN_10_06,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 7 dalam PERMEN_BUMN_03_04?,"Organisasi Kearsipan di Kementerian BUMN terdiri atas: 
a. Menteri selaku pimpinan lembaga Pencipta Arsip; 
b. Unit Kearsipan, yaitu Unit setingkat bagian pada 
Sekretariat Kementerian BUMN atau Unit Pengolah 
yang menangani fungsi pembinaan Kearsipan sesuai 
dengan Peraturan Menteri Badan Usaha Milik 
Negara mengenai Struktur Organisasi dan Tata Kerja 
Kementerian BUMN; 
c. Unit Pengolah, yaitu Unit setingkat Eselon II/Eselon 
III yang menyelenggarakan fungsi 
pengadministrasian persuratan dan Central File 
secara mandiri; 
d. Pencipta Arsip yaitu Pihak di lingkungan 
Kementerian BUMN setingkat Eselon I, Eselon II, 
Eselon III, dan Eselon IV yang menciptakan dan 
mengelola arsip dalam fungsi substantif dan/atau 
fasilitatif; 
e. Kepala Subbagian Tata Usaha, yaitu Pimpinan Unit 
Eselon IV yang bertugas melakukan pelayanan 
administrasi di Unit Pengolah dan dalam 
pelaksanaan penyelenggaraan kearsipan dibantu 
oleh Jabatan Fungsional Umum atau Jabatan 
Fungsional Tertentu.",4.0
bn1199-2019.pdf,PERMEN_BUMN_10_06,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_BUMN_03_04?,,4.0
bn1199-2019.pdf,PERMEN_BUMN_10_06,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_BUMN_03_04?,,4.0
bn1199-2019.pdf,PERMEN_BUMN_10_06,Q5,Q5.4,Apakah PERMEN_BUMN_03_04 mengalami perubahan?,Ya,4.0
bn_462-2019.pdf,PERMEN_LHK_2_7,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 54 ayat 2 dalam PERMEN_LHK_7_27?,"IPPKH diberikan dalam jangka waktu paling lama 2 
(dua) tahun untuk kegiatan eksplorasi lanjutan pada 
tahap operasi produksi dan tidak dapat 
diperpanjang.",4.0
bn_462-2019.pdf,PERMEN_LHK_2_7,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_LHK_7_27?,,4.0
bn_462-2019.pdf,PERMEN_LHK_2_7,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_LHK_7_27?,"Pasal 12 ayat 1A;
Pasal 29A ayat 1;
Pasal 29A ayat 2;
Pasal 29A ayat 3;
Pasal 29A ayat 4;
Pasal 29A ayat 5;
Pasal 29A ayat 5 ayat V0;
Pasal 29A ayat 5 ayat V1;
Pasal 54 ayat 2A;
Pasal 77A ayat 1;
Pasal 77A ayat 2",4.0
bn_462-2019.pdf,PERMEN_LHK_2_7,Q5,Q5.4,Apakah PERMEN_LHK_7_27 mengalami perubahan?,Ya,4.0
bn1138-2019.pdf,PERMEN_LHK_9_51,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 9 ayat 6 dalam PERMEN_HUT_2008_56?,"Hasil pelaksanaan verifikasi pembayaran PNBP 
Penggunaan Kawasan Hutan sebagaimana dimaksud 
pada ayat (2) dituangkan dalam Berita Acara Verifikasi 
dan dilaporkan kepada Direktur Jenderal Planologi 
Kehutanan dan Tata Lingkungan, dengan tembusan 
instansi terkait.",5.0
bn1138-2019.pdf,PERMEN_LHK_9_51,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_HUT_2008_56?,,5.0
bn1138-2019.pdf,PERMEN_LHK_9_51,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_HUT_2008_56?,,5.0
bn1138-2019.pdf,PERMEN_LHK_9_51,Q5,Q5.4,Apakah PERMEN_HUT_2008_56 mengalami perubahan?,Ya,5.0
bn1137-2019.pdf,PERMEN_LHK_9_50,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 17 ayat 6 dalam PERMEN_LHK_11_96?,"Biaya pelaksanaan Tim Terpadu untuk penelitian 
Pelepasan Kawasan HPK dibebankan kepada pemohon.",5.0
bn1137-2019.pdf,PERMEN_LHK_9_50,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_LHK_11_96?,,5.0
bn1137-2019.pdf,PERMEN_LHK_9_50,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_LHK_11_96?,Pasal 17 ayat 4A,5.0
bn1137-2019.pdf,PERMEN_LHK_9_50,Q5,Q5.4,Apakah PERMEN_LHK_11_96 mengalami perubahan?,Ya,5.0
bn_1092-2019.pdf,PERMEN_LHK_8_49,Q5,Q5.5,Apakah PERMEN_LHK_8_49 masih berlaku?,Tidak,1.0
bn1003-2019.pdf,PERMEN_LHK_8_42,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 13 ayat 1 dalam PERMEN_LHK_5_17?,"Permohonan Pelepasan HPK tidak produktif diajukan kepada Menteri oleh: 
a. 
menteri/kepala lembaga dalam hal merupakan program/kegiatan kementerian/lembaga; 
b. 
gubernur dalam hal lokasi berada pada lintas daerah kabupaten/kota; 
c. 
bupati/wali kota dalam hal lokasi berada satu wilayah daerah kabupaten/kota; 
d. 
pimpinan organisasi masyarakat yang berbadan hukum sesuai ketentuan peraturan perundangan dan kelompok
masyarakat (tani); atau 
e. 
perseorangan (secara selektif pada tingkat analisis/telaahan administrasi).",5.0
bn1003-2019.pdf,PERMEN_LHK_8_42,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_LHK_5_17?,,5.0
bn1003-2019.pdf,PERMEN_LHK_8_42,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_LHK_5_17?,,5.0
bn1003-2019.pdf,PERMEN_LHK_8_42,Q5,Q5.4,Apakah PERMEN_LHK_5_17 mengalami perubahan?,Ya,5.0
bn448-2019.pdf,PERMEN_LHK_4_19,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 43 ayat 7 dalam PERMEN_LHK_7_28?,Dihapus.,4.0
